votes,unemployment,med_hhinc,per_capita_inc,poverty_all_ages_pct,deep_pov_all,deep_pov_children,population,total_area,pop_density,white,black,native_american,hawaiian_pacific,multi,voter_turnout,democrat,county,state,education,religion,age_young,age_adult,age_old,ethnic_male,ethnic_female
7921,0.063,-0.39657157331931053,-0.4070388965020947,0.183,0.08186994593,0.1207578597,-0.24584367893220213,-0.16776198569772446,-0.12967627181522778,0.84956468,0.114039678,0.008420952,0.000285456,0.010323993,0.0037684951700000004,0,Conway County,AR,Uneducated,CATHOLIC,0.303915505,0.366335219,0.269280175,BLACK MALE RATE,BLACK FEMALE RATE
7780,0.047,-0.4744543674019101,-0.4515913745301773,0.185,0.08078208007000001,0.11691720350000001,-0.2536035331960193,-0.23489063611218383,-0.11634154241938746,0.954058519,0.025742152,0.00250493,0.000692853,0.006342269,0.0041464584599999995,0,Harrison County,KY,Uneducated,NON-CATHOLIC CHRISTIAN,0.30618771,0.37462026400000004,0.257528115,BLACK MALE RATE,BLACK FEMALE RATE
29723,0.06,-0.037665831161598634,0.2263429860152533,0.156,0.07134767837,0.11879499810000001,-0.07364973116453027,-0.22575752195977075,-0.022824505395515962,0.918612787,0.041941148,0.004316889,0.000448851,0.009637091,0.00392388018,0,Anderson County,TN,Educated,MAINLINE CHRISTIAN,0.284188571,0.37274419400000003,0.27605645,BLACK MALE RATE,BLACK FEMALE RATE
4542,0.062,-0.7725090092997565,-0.9102714140712642,0.239,0.08204961894,0.1096224117,-0.2742101507198355,-0.2627631021130943,-0.11529795490145213,0.787730642,0.169295064,0.009935341,0.001577038,0.012143195,0.00358145403,0,Camp County,TX,Uneducated,CATHOLIC,0.348367765,0.34686958,0.244125532,BLACK MALE RATE,BLACK FEMALE RATE
25344,0.045,-0.38970928891500506,-0.7655635622083974,0.28300000000000003,0.18701666490000002,0.11415838190000001,-0.08905433678590288,-0.16488403530224455,-0.0808015897252565,0.885838355,0.027242638,0.03814818,0.000523353,0.013253557,0.0035848256,0,Isabella County,MI,Educated,MAINLINE CHRISTIAN,0.464610032,0.318424848,0.17898667699999998,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
61315,0.052000000000000005,1.1297492988238638,0.5962688764137819,0.125,0.06725918441,0.10286375469999999,0.09321111527967758,-0.19935147755001767,0.015440370262112797,0.775412311,0.180485021,0.004189934,0.000996915,0.00958628,0.00442941045,0,Coweta County,GA,Educated,MAINLINE CHRISTIAN,0.334111119,0.412173925,0.200567808,BLACK MALE RATE,BLACK FEMALE RATE
10909,0.063,0.4421980083876665,0.3668411549148367,0.11599999999999999,0.041716383659999995,0.053238866399999994,-0.24036989627886257,-0.21730664672944686,-0.11593570282907928,0.970722331,0.006615412,0.003352405,0.000268192,0.005900232,0.00487618452,0,Jersey County,IL,Educated,NON-CATHOLIC CHRISTIAN,0.30319149,0.365903808,0.2711872,MULTI MALE RATE,BLACK FEMALE RATE
13772,0.032,1.628877141580396,1.921792799477642,0.084,0.046410034600000004,0.03891383365,-0.23869450953216287,0.30313186525097763,-0.14619974084920384,0.962743473,0.00700373,0.006755077,0.001036055,0.007128056,0.00570741815,1,Routt County,CO,Educated,MAINLINE CHRISTIAN,0.26945710700000003,0.431661832,0.235225861,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
3962,0.057,0.7077601470217533,0.8737571450768793,0.109,0.029344831720000002,0.05076923077,-0.2863599019363602,-0.14491090272108006,-0.14405458872900345,0.957418893,0.00942271,0.008110687,0.0,0.006917939,0.00472566794,0,Coffey County,KS,Educated,CATHOLIC,0.289957062,0.34887881600000004,0.28936068600000003,MULTI MALE RATE,BLACK FEMALE RATE
3794,0.085,-1.4799857279460455,-2.0884564334202054,0.337,0.165010254,0.3852165418,-0.26110440592074746,-0.19982460109368874,-0.13014008848986572,0.606890244,0.371341463,0.003231707,0.000792683,0.005731707,0.00231341463,0,Telfair County,GA,Uneducated,NON-CATHOLIC CHRISTIAN,0.25,0.455609754,0.23896341499999998,BLACK MALE RATE,BLACK FEMALE RATE
9165,0.033,0.7286777127360821,0.4759421050465981,0.08900000000000001,0.0509817631,0.1048624754,-0.2570630149897771,-0.16455206463900568,-0.13419848439294754,0.982761593,0.00465437,0.001379073,0.000229845,0.00379245,0.00526633339,0,Delaware County,IA,Uneducated,MAINLINE CHRISTIAN,0.314486009,0.348445672,0.282135265,MULTI MALE RATE,BLACK FEMALE RATE
3155,0.038,-0.07743400945642918,-0.033604936967496536,0.139,0.05068584811,0.07625899281,-0.29444268379830085,0.2833652341060011,-0.1504320680052749,0.956913499,0.001474443,0.016874181,0.000163827,0.011631717,0.00516874181,0,Teton County,MT,Educated,MAINLINE CHRISTIAN,0.30078637,0.321756227,0.306356488,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
50149,0.039,1.2228448679714297,1.3683948932626786,0.08199999999999999,0.03161872954,0.038422183570000004,-0.018505847156266825,-0.2502109515235443,0.061764060641575476,0.884333061,0.060312047,0.002086665,0.000370727,0.008812719,0.00531188764,0,Roanoke County,VA,Educated,MAINLINE CHRISTIAN,0.279560211,0.36987999,0.27745236100000004,BLACK MALE RATE,BLACK FEMALE RATE
18659,0.134,-1.2218646205937358,-1.9705853104482702,0.331,0.1845883719,0.25726703430000003,-0.08519519212318044,2.616549157268773,-0.1482869158850745,0.233021798,0.0099057,0.734644766,0.000601617,0.009360047,0.00261059966,1,Apache County,AZ,Uneducated,MORMON,0.389372359,0.350239248,0.21438565199999998,WHITE MALE RATE,WHITE FEMALE RATE
3728,0.057999999999999996,-1.2715541739309357,-1.1353140491501226,0.233,0.07605137245,0.08928571429,-0.2876580069347573,-0.14114159802509274,-0.1448662679096198,0.954123777,0.003431186,0.014360147,0.000127081,0.011818528,0.00473757784,0,Searcy County,AR,Uneducated,PENTECOSTAL / CHARISMATIC,0.265472106,0.33562079199999995,0.31998983300000006,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
9162,0.095,-1.2258331706106835,-1.0956728679125372,0.29,0.1174631299,0.2079847909,-0.24746151422577092,-0.1497859049804534,-0.13274905728470404,0.664135228,0.318618324,0.002841744,0.000685938,0.005732484,0.00448897599,0,Franklin Parish,LA,Uneducated,MAINLINE CHRISTIAN,0.340568349,0.35913767799999996,0.251984321,BLACK MALE RATE,BLACK FEMALE RATE
92014,0.046,1.2096163679149372,1.1102010048479636,0.145,0.07919975530000001,0.06061705989,0.5482512713680439,0.629197632991723,-0.10463017138477988,0.889328751,0.020696444,0.01383435,0.002128635,0.017860633,0.00326985334,1,San Luis Obispo County,CA,Educated,MAINLINE CHRISTIAN,0.336079118,0.340649108,0.26072757300000005,ASIAN MALE RATE,NATIVE AMERICAN FEMALE RATE
1175,0.047,-1.0500594761100397,-1.1774108787829565,0.271,0.1123567514,0.1589285714,-0.30096198451685185,-0.2059124725478874,-0.14637367210219307,0.888118812,0.055693069,0.030940594,0.001980198,0.008415842,0.00290841584,0,Echols County,GA,Uneducated,MAINLINE CHRISTIAN,0.368316831,0.41584158499999996,0.179702971,BLACK MALE RATE,BLACK FEMALE RATE
380972,0.053,1.4941944753802319,1.4048788122778013,0.115,0.049745054680000005,0.06804771714,2.239352762075452,0.09690489299721905,0.15446941848483062,0.870235896,0.054902358,0.003906159,0.000688676,0.010234895,0.00465188293,1,Worcester County,MA,Educated,MAINLINE CHRISTIAN,0.312694224,0.40105841200000003,0.232697937,BLACK MALE RATE,BLACK FEMALE RATE
12966,0.048,-0.17491151924770823,-0.08675218437894944,0.139,0.06923025569,0.09877525052,-0.2140177253508109,-0.14400909265165177,-0.1241104717195727,0.962573099,0.007732294,0.005263158,9.75e-05,0.007959714,0.00421247563,1,Caledonia County,VT,Educated,MAINLINE CHRISTIAN,0.29051331999999996,0.355977908,0.280246914,MULTI MALE RATE,BLACK FEMALE RATE
74253,0.054000000000000006,0.5891997152654393,0.20985506107572666,0.141,0.06026488433,0.09608433735000001,0.20509433746911127,-0.10720739999228591,0.008541097226873653,0.678360888,0.255265569,0.007479845,0.001140993,0.016400339,0.00427889796,0,Kent County,DE,Educated,MAINLINE CHRISTIAN,0.337710983,0.380567385,0.22739190799999998,BLACK MALE RATE,BLACK FEMALE RATE
4297,0.051,2.486745370243934,1.6609678592108748,0.068,0.03535204333,0.01214574899,-0.281097141277834,0.9742798304573697,-0.15077993051125332,0.946055157,0.010304071,0.010607132,0.000404081,0.007071421,0.00434084251,0,Sublette County,WY,Educated,OTHER,0.302555814,0.409334276,0.23123547799999997,ASIAN MALE RATE,BLACK FEMALE RATE
361070,0.05,-0.3674688731950271,0.014455610196655592,0.213,0.09785,0.14557027,2.574561200836416,-0.21054176423761942,1.1696481650985875,0.658400247,0.279915231,0.00497966,0.000648548,0.013475751,0.00384517902,1,Marion County,IN,Educated,MAINLINE CHRISTIAN,0.350801899,0.420290302,0.194812678,BLACK MALE RATE,BLACK FEMALE RATE
74952,0.073,-0.9204201755564132,-0.6162952204686403,0.26,0.1298649434,0.2382654875,0.32735600503981843,-0.2299947223149687,0.2065328402129376,0.392412026,0.556287879,0.004058615,0.002601676,0.013062891,0.00371430129,1,Richmond County,GA,Educated,CATHOLIC,0.358089726,0.393645963,0.208163812,WHITE MALE RATE,WHITE FEMALE RATE
871,0.057999999999999996,-1.2450144956925977,-1.824649634387779,0.267,0.17533974149999998,0.27111111109999997,-0.3027460795639099,0.8791637005838698,-0.15153363260753996,0.942290619,0.018348624,0.016572951,0.000295946,0.006214856,0.00257768571,0,Hudspeth County,TX,Uneducated,PENTECOSTAL / CHARISMATIC,0.32642793800000003,0.3489198,0.257176679,BLACK MALE RATE,BLACK FEMALE RATE
23110,0.043,0.3000743109057253,0.270193850216122,0.107,0.0334672849,0.04507941451,-0.155839600841368,-0.20853425660480507,-0.08172922307453237,0.945256743,0.02200364,0.002065397,0.001063373,0.009856649,0.004725874729999999,0,Shelby County,OH,Uneducated,MAINLINE CHRISTIAN,0.335289666,0.37046277099999997,0.23760250300000002,BLACK MALE RATE,BLACK FEMALE RATE
33195,0.059000000000000004,0.14348194148699542,0.33404070849258694,0.182,0.06672847459,0.10154444209999999,-0.02984348342305538,-0.20851073112473303,-0.025549428359013776,0.883049465,0.068369492,0.003353585,0.000356031,0.014884405,0.00381240597,0,Chemung County,NY,Educated,MAINLINE CHRISTIAN,0.305210691,0.377266828,0.25971907899999996,BLACK MALE RATE,BLACK FEMALE RATE
25239,0.055,-0.5713531303157176,-0.6350633903466121,0.2,0.08616563698,0.1522768417,-0.08985366252383213,-0.20743378692587952,-0.0539002225962569,0.889936598,0.072360582,0.00416305,0.000411892,0.012606834,0.00371276424,0,Grant County,IN,Uneducated,MAINLINE CHRISTIAN,0.342914724,0.338428043,0.26078642,BLACK MALE RATE,BLACK FEMALE RATE
15572,0.059000000000000004,-0.20021102560575013,-0.18041763031200506,0.166,0.07198453349,0.1182488699,-0.17493709137197377,-0.05861682787459635,-0.1262556238397731,0.954611902,0.026596246,0.002829388,4.72e-05,0.005022164,0.00367160238,0,McKean County,PA,Uneducated,MAINLINE CHRISTIAN,0.29295954,0.37385645599999995,0.27353107699999996,BLACK MALE RATE,BLACK FEMALE RATE
57433,0.039,-0.20078977248322166,0.43787955492024405,0.158,0.06991805323,0.05962981957,0.03560211069564031,0.3685274719667966,-0.12758909677935712,0.920179364,0.005648926,0.028761353,0.000980899,0.014704723,0.00502999623,1,Missoula County,MT,Educated,MAINLINE CHRISTIAN,0.34560916399999997,0.388602306,0.21655967199999998,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
5577,0.052000000000000005,-0.7934265750140853,-0.9590335750626302,0.22399999999999998,0.06973227786,0.07401105912,-0.27256993430560467,-0.20286461590744273,-0.13466230106758548,0.632734369,0.338401496,0.004797138,0.001707456,0.008862509,0.004534515,0,Lunenburg County,VA,Uneducated,NON-CATHOLIC CHRISTIAN,0.256931458,0.37222538400000005,0.29864216699999996,BLACK MALE RATE,BLACK FEMALE RATE
11414,0.06,-0.808970062580464,-0.7180292254146557,0.174,0.08664304045,0.1179880648,-0.23473305117498547,-0.1590523301866081,-0.12776302803234635,0.966232629,0.005136782,0.006132282,0.001871541,0.008840043,0.00454505635,0,Miller County,MO,Uneducated,NON-CATHOLIC CHRISTIAN,0.311551786,0.362959424,0.26372795,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
7471,0.09699999999999999,0.3255391735144733,-0.40142598588438344,0.175,0.060747663550000004,0.07577639752,-0.2983625772171059,5.151228817248593,-0.15182351802918867,0.757509718,0.129664614,0.011953529,0.00229854,0.012373888,0.01495097058,0,Dillingham Census Area,AK,Uneducated,CHRISTIAN GENERIC,0.319733914,0.390365411,0.221781173,BLACK MALE RATE,BLACK FEMALE RATE
10515,0.064,-0.3649885294344347,-0.8779971780194249,0.19899999999999998,0.07306757851000001,0.1108138239,-0.2380230759123023,-0.20394417404852647,-0.11964623622618267,0.642910074,0.330805109,0.006146201,0.00021795,0.007976984,0.0045834968,0,Caswell County,NC,Uneducated,MAINLINE CHRISTIAN,0.261845604,0.37334902499999995,0.29074582699999996,BLACK MALE RATE,BLACK FEMALE RATE
909,0.047,-0.927695850587484,-0.6506742980021213,0.221,0.07047619047999999,0.06637168142,-0.3060456962100819,-0.0792669714933896,-0.1504320680052749,0.885766092,0.05893019,0.022212149,0.000906618,0.01087942,0.00412058024,0,Dickens County,TX,Uneducated,CATHOLIC,0.256572983,0.375339981,0.288304623,BLACK MALE RATE,BLACK FEMALE RATE
25538,0.035,1.1347099863450485,1.1130074601568192,0.096,0.039214822319999995,0.05471589822,-0.16619886240493115,-0.11189419841108293,-0.11663142784103617,0.950640681,0.012081404,0.014644126,0.000753742,0.007257457,0.00549973081,0,Goodhue County,MN,Educated,CATHOLIC,0.29757725900000004,0.36220523400000004,0.281533326,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
50715,0.048,1.1430604770057093,0.6929161811124966,0.105,0.04423741487,0.06422054428,0.004201398406827452,-0.13225942232678142,-0.0692061728593084,0.921321221,0.040343297,0.006840349,0.001082645,0.011121719,0.00499148647,0,Cass County,MO,Educated,CATHOLIC,0.322372371,0.38232138800000004,0.24107555900000002,BLACK MALE RATE,BLACK FEMALE RATE
15187,0.085,-0.8603131784247254,-0.9006242239470731,0.214,0.07351225204,0.1196944899,-0.1666592740299784,-0.14118342110077636,-0.11164539858867849,0.934040047,0.047180923,0.002489055,0.000133342,0.00737827,0.0033751139,0,Fayette County,WV,Uneducated,CATHOLIC,0.283107762,0.36824677100000003,0.282018801,BLACK MALE RATE,BLACK FEMALE RATE
5262,0.032,-0.3559766137709492,-0.8118700748045148,0.146,0.054240990169999996,0.08439422113999999,-0.2438261807696687,-0.07811683691208972,-0.13790901779005094,0.849472029,0.031004269,0.016041339,0.002156819,0.005392047,0.00236441249,0,Moore County,TX,Uneducated,OTHER,0.42255673,0.37420804399999996,0.17497191599999998,ASIAN MALE RATE,BLACK FEMALE RATE
3962,0.047,-0.3386142074468028,-0.6599706812127055,0.12,0.05633614345,0.07155529273,-0.2888218252091823,-0.11545961561311255,-0.1459678325118849,0.958887864,0.024640928,0.003689551,0.0,0.004875478,0.00522071419,0,Chariton County,MO,Uneducated,MAINLINE CHRISTIAN,0.302016075,0.322176836,0.31637897000000004,BLACK MALE RATE,BLACK FEMALE RATE
17791,0.047,1.1218948769153214,0.8941039460660823,0.113,0.03636120401,0.04679494477999999,-0.19372124621331124,-0.2592316661600576,-0.04995778086183454,0.908016273,0.051249904,0.004682343,0.000537318,0.012051275,0.00455210705,0,Warren County,VA,Uneducated,MAINLINE CHRISTIAN,0.313512269,0.395440474,0.23854361200000002,BLACK MALE RATE,BLACK FEMALE RATE
35256,0.062,-0.430965673466191,0.08163513415238649,0.172,0.06636107193,0.1162383507,-0.03583522915457307,-0.21740074864973505,-0.014359851083373846,0.962314348,0.012746958,0.002405959,0.000335446,0.007275714,0.00407810114,0,Wood County,WV,Educated,NON-CATHOLIC CHRISTIAN,0.288391246,0.37805950099999996,0.27008050699999997,MULTI MALE RATE,BLACK FEMALE RATE
36813,0.059000000000000004,-0.6827205651663137,-0.8260777548055963,0.245,0.1195777653,0.13489703779999998,0.03539108870082699,-0.18242358766706768,-0.02433190958808923,0.589102025,0.364541709,0.004819918,0.001559385,0.010206884,0.00326168431,0,Lowndes County,GA,Educated,MAINLINE CHRISTIAN,0.431010498,0.36430248600000004,0.173003145,BLACK MALE RATE,BLACK FEMALE RATE
68320,0.07400000000000001,-0.44328471414379966,-0.14972202537139695,0.21899999999999997,0.09087747831,0.1500382224,0.2932599663627081,-0.2581155128277507,0.35675146571129535,0.473713599,0.463627798,0.004870899,0.002318289,0.014074255,0.00340613923,1,Muscogee County,GA,Educated,MAINLINE CHRISTIAN,0.361662985,0.408921173,0.195354449,BLACK MALE RATE,WHITE FEMALE RATE
5277,0.057,-0.7816036030885951,-0.6997872659070943,0.182,0.08530351438,0.17644966199999998,-0.27174822744701344,-0.16825863472146757,-0.13767710945273198,0.755211674,0.200208467,0.018441309,0.000561257,0.01010263,0.00423107761,0,Little River County,AR,Uneducated,MAINLINE CHRISTIAN,0.295221295,0.36273252,0.274374599,BLACK MALE RATE,BLACK FEMALE RATE
60112,0.057,-0.476438642410384,-0.32161741303880237,0.19,0.07686489189000001,0.10743272109999999,0.19471269478488612,0.31088481790583095,-0.11332673403424096,0.906174545,0.025007488,0.030539577,0.00185218,0.013081404,0.00367452977,1,Pueblo County,CO,Educated,MAINLINE CHRISTIAN,0.324009267,0.365979791,0.250447763,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
2315,0.027000000000000003,-0.22187269444825658,-0.264611289577673,0.127,0.05110095555,0.08281938326,-0.2980044792865136,-0.12751511717891945,-0.1479970304634258,0.975524476,0.003496503,0.005964624,0.000822707,0.006375977,0.0047614150599999995,0,Furnas County,NE,Educated,CATHOLIC,0.29103249600000003,0.30316742199999996,0.325791856,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
21880,0.062,-0.4761906080343247,-0.8597552185118634,0.191,0.06185942313,0.08687132592999999,-0.16414939121288052,0.08507419046321169,-0.13431443856160702,0.913882464,0.039942603,0.018525658,0.000706759,0.008780947,0.00468602759,0,Fremont County,CO,Uneducated,OTHER MISC,0.23175276299999997,0.411055427,0.286066136,BLACK MALE RATE,NATIVE AMERICAN FEMALE RATE
2125,0.07400000000000001,-1.6257472629435223,-2.2735070803478714,0.474,0.23542952809999998,0.2998921251,-0.2831274286521743,0.04766606320643316,-0.1479970304634258,0.109649563,0.003514409,0.861130636,0.0,0.011446932,0.0021337483700000002,1,Todd County,SD,Educated,MAINLINE CHRISTIAN,0.519329251,0.336881214,0.124510492,WHITE MALE RATE,WHITE FEMALE RATE
21089,0.039,1.7632290952791478,0.7886864685271939,0.10800000000000001,0.05432590303,0.03622941511,-0.18270973484759784,-0.16117485127755243,-0.1105438339864134,0.965565311,0.006456504,0.004524444,0.000269021,0.007532588,0.00515762185,0,Pierce County,WI,Educated,MAINLINE CHRISTIAN,0.369243562,0.360659347,0.220034729,MULTI MALE RATE,BLACK FEMALE RATE
2484,0.037000000000000005,0.3037121484212607,-0.6415533182483406,0.098,0.02374960679,0.013457076569999999,-0.2926649833571462,0.3616318923634578,-0.15049004508960462,0.94255587,0.003619767,0.020931697,0.003305005,0.008655965,0.00390934844,0,Beaver County,UT,Educated,CATHOLIC,0.40116462099999994,0.333805477,0.213251495,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
18850,0.057,-0.26990868527839496,-0.7836301182591553,0.17800000000000002,0.07825292398,0.08787878788,-0.1374135439306228,-0.2222966624469502,-0.06207499148675032,0.916922968,0.046788277,0.006310319,0.003818008,0.006716866,0.0033319192600000003,0,Gordon County,GA,Uneducated,CATHOLIC,0.336903878,0.403418531,0.209583908,BLACK MALE RATE,BLACK FEMALE RATE
2744,0.033,0.45112724592579895,0.01936690698715289,0.107,0.03908682117,0.05862304022,-0.29467608691377617,-0.18965897976033597,-0.1446923366566306,0.971882008,0.006900121,0.006727618,0.001552527,0.005347594,0.00473348284,0,Dixon County,NE,Uneducated,CATHOLIC,0.331723306,0.317923064,0.293082629,MULTI MALE RATE,BLACK FEMALE RATE
21770,0.055,-0.5982235210554679,-0.6310291108401321,0.183,0.053265673050000004,0.06472401233,-0.11641365814374542,-0.09872515745519934,-0.10793486519157508,0.920571068,0.033869696,0.010253983,0.000946522,0.011468686,0.00343429563,0,Pope County,AR,Uneducated,MAINLINE CHRISTIAN,0.370247675,0.37165168,0.21459220699999998,BLACK MALE RATE,BLACK FEMALE RATE
4159,0.08199999999999999,-0.9983856477643659,-0.4786035068779124,0.26,0.11981149179999999,0.2199082245,-0.27618928124694836,0.15347321680156137,-0.14817096171641503,0.967860906,0.014313312,0.008517738,0.000965929,0.003336846,0.00365208992,1,Duval County,TX,Uneducated,NON-CATHOLIC CHRISTIAN,0.358271866,0.357042502,0.235511064,BLACK MALE RATE,NATIVE AMERICAN FEMALE RATE
6543,0.092,-1.4918086998715359,-1.51225607782079,0.306,0.1304919554,0.240510697,-0.27156598117876557,-0.09299016820208131,-0.14295302412673838,0.515467172,0.466540404,0.004024621,0.000394571,0.006392045,0.00516335227,0,Conecuh County,AL,Uneducated,MAINLINE CHRISTIAN,0.29703282799999997,0.34169823200000005,0.289535985,BLACK MALE RATE,BLACK FEMALE RATE
17195,0.037000000000000005,-0.07693794070431072,0.08900207933813244,0.146,0.04789707553999999,0.06020786047,-0.18831780422490949,-0.09205960476812051,-0.12515405923750803,0.899445665,0.005618258,0.059403716,0.001023771,0.01363364,0.00429359768,0,Nez Perce County,ID,Educated,CATHOLIC,0.304184978,0.36236516100000005,0.273047343,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
114254,0.040999999999999995,2.1354460156187054,1.641498075505689,0.057999999999999996,0.02393256143,0.0294804742,0.3661840520854699,-0.2094177690786218,0.15528109766544698,0.896823169,0.035354548,0.001683974,0.000374216,0.007867456,0.005089967880000001,0,Warren County,OH,Educated,MAINLINE CHRISTIAN,0.32356361100000003,0.40583332200000005,0.21367761400000002,ASIAN MALE RATE,BLACK FEMALE RATE
8223,0.061,-0.62782228993187,-0.7955575533217917,0.163,0.05716092317,0.07835484839000001,-0.2618493775084975,1.9068403162820724,-0.15089588467991283,0.941187316,0.003994592,0.029129794,0.000553097,0.010939036,0.00505346608,0,Idaho County,ID,Educated,MAINLINE CHRISTIAN,0.267330383,0.30537118899999993,0.344579647,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
2342,0.04,-1.0302167260253008,-0.7004888797343082,0.18600000000000003,0.07201986755,0.11028037380000001,-0.29794053322747927,-0.18006319783317268,-0.1464316491865228,0.980444627,0.002675998,0.001852614,0.000411692,0.004528613,0.00482091396,0,Putnam County,MO,Uneducated,OTHER CHRISTIAN,0.282626596,0.32441333800000005,0.313915191,MULTI MALE RATE,BLACK FEMALE RATE
11955,0.064,-1.0966072606838226,-0.9653480995075554,0.231,0.09020923175000001,0.1417714885,-0.21249261184284188,-0.1468896569893619,-0.12300890711730762,0.914058556,0.050132509,0.014575972,0.002460878,0.008329127,0.00377176931,0,Franklin County,AL,Uneducated,MAINLINE CHRISTIAN,0.33439550599999995,0.38159389200000005,0.23271075200000002,BLACK MALE RATE,BLACK FEMALE RATE
5949,0.038,0.2450106794205753,0.3335144981221765,0.12,0.06026365348,0.09150102809999999,-0.27156278387581384,-0.163692077645261,-0.13877867405499705,0.970014875,0.007907304,0.004227668,0.001487513,0.006498082,0.00465748062,0,Wright County,IA,Educated,CATHOLIC,0.304313788,0.32459093399999994,0.31660533999999996,MULTI MALE RATE,BLACK FEMALE RATE
7289,0.057999999999999996,-0.017988437327566054,0.40788556380684987,0.141,0.07365299061,0.1313197636,-0.2669714568371482,-0.18470294529182557,-0.1348362323205747,0.976896768,0.006421442,0.003699309,0.000488588,0.005095275,0.00508759685,0,White County,IL,Educated,CATHOLIC,0.29147763,0.352620926,0.299783626,MULTI MALE RATE,BLACK FEMALE RATE
41120,0.032,0.7328116190037359,0.96970283594838,0.11800000000000001,0.055445627330000004,0.07407146381,-0.06729349289651684,-0.1253037220521474,-0.08874445027843096,0.958094561,0.007798812,0.003227549,0.000368863,0.008233543,0.0054170124799999995,1,Cheshire County,NH,Educated,MAINLINE CHRISTIAN,0.300583594,0.362460313,0.271166792,MULTI MALE RATE,BLACK FEMALE RATE
151925,0.05,-0.13902921284447234,0.4250751025735904,0.233,0.1431463209,0.1165696356,0.5669554936355885,-0.13244239828289733,0.0875058860839803,0.624214034,0.315856947,0.003398865,0.000688157,0.010196596,0.005307015710000001,1,Leon County,FL,Educated,CATHOLIC,0.41764126500000004,0.354774481,0.183343114,BLACK MALE RATE,BLACK FEMALE RATE
6686,0.1,-0.5372897426702494,-0.30267383970402706,0.157,0.08574602513,0.1627906977,-0.2670449948050377,-0.19630884879403343,-0.13338680521233118,0.978416268,0.005621487,0.001596225,0.000138802,0.006037893,0.00464015546,0,Monroe County,OH,Uneducated,CATHOLIC,0.272468596,0.348323963,0.305503505,MULTI MALE RATE,BLACK FEMALE RATE
51849,0.053,0.002515737759997309,0.07795166155951351,0.147,0.05729051492,0.08943584281,0.07944033146663237,-0.16779335300448717,-0.02433190958808923,0.939459188,0.03039614,0.004039198,0.000440068,0.008117687,0.00407448154,0,Blount County,TN,Educated,MAINLINE CHRISTIAN,0.285667136,0.378922304,0.265911216,BLACK MALE RATE,BLACK FEMALE RATE
5214,0.062,-0.9820980570698095,-0.8087128125820523,0.205,0.06309236201,0.10127826940000001,-0.27819399019767493,-0.25405344660197793,-0.12445833422555114,0.951278029,0.019008951,0.005536588,0.000369106,0.008581711,0.00481129464,0,Alleghany County,NC,Uneducated,MAINLINE CHRISTIAN,0.24767002,0.334502168,0.33044200399999996,BLACK MALE RATE,BLACK FEMALE RATE
19076,0.065,-0.1581278598010334,-0.17831278883036336,0.125,0.0512153935,0.08220255654000001,-0.1663555302495653,-0.19775435884734893,-0.09245498367553437,0.971689197,0.00503352,0.003780635,0.000307726,0.004725794,0.00419298824,0,Lawrence County,IN,Uneducated,OTHER MISC,0.292207936,0.372238708,0.26857896400000003,MULTI MALE RATE,BLACK FEMALE RATE
4939,0.057999999999999996,1.2058958522740486,0.40788556380684987,0.09699999999999999,0.0398019802,0.08633093524999999,-0.28195082116594244,-0.2347991481341259,-0.12793695928533558,0.821806189,0.124260355,0.004947134,0.00038801,0.011640314,0.00479095936,0,Camden County,NC,Educated,MAINLINE CHRISTIAN,0.292268891,0.406343971,0.237559414,BLACK MALE RATE,BLACK FEMALE RATE
7407,0.053,-0.16416336295180808,0.33035723589971394,0.135,0.05116334997,0.08177445216000001,-0.26014201773228063,-0.03341842477520818,-0.14289504704240863,0.895177338,0.0752663,0.008018261,0.00023411,0.006847712,0.00433512818,0,Leon County,TX,Uneducated,CATHOLIC,0.296851222,0.323949432,0.30797143800000004,BLACK MALE RATE,BLACK FEMALE RATE
12905,0.065,0.024508119103916075,0.15986507588673632,0.124,0.04655780357,0.08953468838999999,-0.21763067768625113,-0.14447960225309261,-0.12503810506884855,0.973930754,0.011031908,0.001595384,3.39e-05,0.004650373,0.00438051595,0,Garrett County,MD,Uneducated,CATHOLIC,0.270061101,0.36449423000000003,0.293448743,BLACK MALE RATE,BLACK FEMALE RATE
28651,0.036000000000000004,0.953148823069689,1.078277575709731,0.11,0.044963334619999996,0.05969125214,-0.1235116706965572,-0.13410747948355192,-0.10178929425262259,0.959155122,0.009400805,0.003019859,0.000221798,0.009196069,0.00488824814,1,Washington County,VT,Educated,MAINLINE CHRISTIAN,0.283406128,0.37814781900000005,0.269211084,MULTI MALE RATE,BLACK FEMALE RATE
